state,sea,region,quota_exposure,income_us_born_b,income_us_born_a,income_change,european_immigrant_share_b,european_immigrant_share_a,immigration_change,immigrant_mining_share_b,immigrant_mining_share_a,immigration_mining_change,quota_exposure_state,num_mines_b,num_mines_a,num_mines_change,sea_type
alabama,13,east south central div,0.00683268006923754,6.71852922439575,6.74164390563965,0.0231146812438965,0.0100935997976221,0.00320190526594337,-0.00689169453167869,0.0072992700729927,0.04,0.0327007299270073,0.00169897337946168,302,242,-60,manufacture
arizona,14,mountain division,0.036048967653187,7.03331756591797,7.06448268890381,0.0311651229858398,0.0503470336169956,0.00614606825109663,-0.044200965365899,0.140261346941931,0.014187866927593,-0.126073480014339,0.0271692050764614,242,134,-108,mining
arizona,15,mountain division,0.0155928853491787,7.08002758026123,7.06903553009033,-0.0109920501708984,0.0176637161131904,0.00747398478373354,-0.0101897313294568,0.0460732984293194,0.00835073068893528,-0.0377225677403841,0.0271692050764614,242,134,-108,mining
arizona,16,mountain division,0.0150480366355623,6.91309356689453,7.04626369476318,0.133170127868652,0.0191772738767597,0.00696340797378482,-0.0122138659029749,0.0462280204197391,0.00738461538461538,-0.0388434050351237,0.0271692050764614,242,134,-108,mining
arizona,17,mountain division,0.0266489893256221,7.01100969314575,7.0586633682251,0.0476536750793457,0.0442461885940147,0.00703452404709639,-0.0372116645469183,0.138368621064061,0.0164656771799629,-0.121902943884098,0.0271692050764614,242,134,-108,mining
arkansas,18,west south central div,0.002411931764982,6.70646238327026,6.74430131912231,0.0378389358520508,0.00202843185314153,0.000533025363123529,-0.00149540649001801,0.0471698113207547,0.0120481927710843,-0.0351216185496704,0.00210392259009495,146,121,-25,agriculture
arkansas,19,west south central div,0.000514946286784834,6.71581411361694,6.73627948760986,0.0204653739929199,0.000709496335568377,0.000146763856954161,-0.000562732478614216,0.00454545454545455,0.0116279069767442,0.00708245243128964,0.00210392259009495,146,121,-25,agriculture
arkansas,20,west south central div,0.00300568030070281,6.71742820739746,6.70278406143189,-0.0146441459655762,0.00578052743407074,0.000581184162731566,-0.00519934327133918,0.0625213140843469,0.00230149597238205,-0.0602198181119649,0.00210392259009495,146,121,-25,mining
arkansas,21,west south central div,0.00204629191011918,6.7273964881897,6.7350606918335,0.00766420364379883,0.000868770004572474,0.000168277321025049,-0.000700492683547425,0.00909090909090909,0.00662251655629139,-0.0024683925346177,0.00210392259009495,146,121,-25,agriculture
arkansas,22,west south central div,0.00831006643784349,6.76028251647949,6.83624744415283,0.0759649276733398,0.00775364796452954,0.00119267049766887,-0.00656097746686067,0.00675675675675676,0.00833333333333333,0.00157657657657658,0.00210392259009495,146,121,-25,manufacture
arkansas,23,west south central div,0.00134482694102189,6.70241117477417,6.69056510925293,-0.0118460655212402,0.00315468085286332,0.000655248768584211,-0.00249943208427911,0.164948453608247,0.00578034682080925,-0.159168106787438,0.00210392259009495,146,121,-25,agriculture
arkansas,24,west south central div,0.000848557292556507,6.70352125167847,6.73788785934448,0.0343666076660156,0.000745220311108066,0.000309138122913318,-0.000436082188194748,0.00854700854700855,0.00558659217877095,-0.0029604163682376,0.00210392259009495,146,121,-25,agriculture
arkansas,25,west south central div,0.000265031956132589,6.67650270462036,6.68892097473145,0.012418270111084,0.000719482510523272,0.000264978654497277,-0.000454503856025996,0.0149253731343284,0.000436681222707424,-0.0144886919116209,0.00210392259009495,146,121,-25,agriculture
arkansas,26,west south central div,0.00118328870939877,6.68354654312134,6.71899795532227,0.0354514122009277,0.00108283703302653,0.000300905332565807,-0.000781931700460723,0.0238095238095238,0.0112359550561798,-0.012573568753344,0.00210392259009495,146,121,-25,agriculture
arkansas,27,west south central div,0.00373843864144874,6.6850380897522,6.72591018676758,0.0408720970153809,0.00195034330293561,0.000603977466149808,-0.0013463658367858,0.0294117647058824,0.027027027027027,-0.00238473767885532,0.00210392259009495,146,121,-25,agriculture
arkansas,29,west south central div,0.00357185107532132,6.6870265007019,6.74058675765991,0.0535602569580078,0.00549444927610375,0.000896882154405344,-0.00459756712169841,0.0666666666666667,0.037037037037037,-0.0296296296296296,0.00210392259009495,146,121,-25,agriculture
california,30,pacific division,0.0601178139768308,7.19489336013794,7.19478845596314,-0.000104904174804688,0.106571084118692,0.0313628158844765,-0.0752082682342152,0.0630252100840336,0.00602409638554217,-0.0570011136984915,0.0803299627805245,1271,340,-931,agriculture
california,31,pacific division,0.0839755712477199,7.24604606628418,7.26289796829224,0.0168519020080566,0.070993242029326,0.0251048684377781,-0.0458883735915479,0.181681681681682,0.0479452054794521,-0.13373647620223,0.0803299627805245,1271,340,-931,manufacture
california,32,pacific division,0.0974724964835332,7.27291011810303,7.30307006835938,0.0301599502563477,0.109670237061005,0.0554414590592828,-0.0542287780017226,0.162076271186441,0.0374732334047109,-0.12460303778173,0.0803299627805245,1271,340,-931,manufacture
california,33,pacific division,0.0906360734952614,7.27189636230469,7.2700982093811,-0.00179815292358398,0.0870151847786315,0.0332507268718169,-0.0537644579068147,0.109271523178808,0.025531914893617,-0.0837396082851909,0.0803299627805245,1271,340,-931,agriculture
california,34,pacific division,0.0936375564024274,7.22444295883179,7.25134229660034,0.0268993377685547,0.100517871766185,0.0881885292447473,-0.0123293425214376,0.298901098901099,0.026615969581749,-0.27228512931935,0.0803299627805245,1271,340,-931,manufacture
california,35,pacific division,0.0746164838201366,7.21701908111572,7.24952173233032,0.0325026512145996,0.0673121988714122,0.0346778843074032,-0.032634314564009,0.0262600592969081,0.00515463917525773,-0.0211054201216504,0.0803299627805245,1271,340,-931,mining
california,36,pacific division,0.12809148436645,7.26673936843872,7.28062438964844,0.0138850212097168,0.116054375912819,0.067508091723323,-0.0485462841894958,0.118935837245696,0.0138888888888889,-0.105046948356808,0.0803299627805245,1271,340,-931,manufacture
california,37,pacific division,0.089194298372604,7.2931489944458,7.28905582427979,-0.00409317016601563,0.0908392004531844,0.0305670450878583,-0.0602721553653262,0.06,0.0347222222222222,-0.0252777777777778,0.0803299627805245,1271,340,-931,agriculture
california,38,pacific division,0.10648912382203,7.29461145401001,7.29977464675903,0.00516319274902344,0.0943752038226495,0.064385885276059,-0.0299893185465905,0.0324074074074074,0.00617283950617284,-0.0262345679012346,0.0803299627805245,1271,340,-931,manufacture
california,39,pacific division,0.0686077608788764,7.26976680755615,7.25393676757813,-0.0158300399780273,0.0669223424825694,0.0178968445763999,-0.0490254979061695,0.0579352403078263,0.0102168473728107,-0.0477183929350157,0.0803299627805245,1271,340,-931,mining
california,40,pacific division,0.120168154140629,7.31143379211426,7.29022407531738,-0.021209716796875,0.107505601976922,0.020374865693024,-0.087130736283898,0.0252252252252252,0.00696378830083565,-0.0182614369243896,0.0803299627805245,1271,340,-931,manufacture
california,41,pacific division,0.062222035443483,7.22525596618652,7.25570821762085,0.0304522514343262,0.0798466263113983,0.0447217888715549,-0.0351248374398434,0.0181200453001133,0.00897435897435897,-0.00914568632575428,0.0803299627805245,1271,340,-931,agriculture
california,42,pacific division,0.0395045739678608,7.29078340530396,7.30606365203857,0.0152802467346191,0.0533000012936109,0.028862357596602,-0.0244376436970088,0.0304745319982586,0.00967001748251748,-0.0208045145157411,0.0803299627805245,1271,340,-931,manufacture
california,43,pacific division,0.0301807170617394,7.31049776077271,7.29459142684937,-0.0159063339233398,0.0396696848198402,0.0157529082292115,-0.0239167765906286,0.0162721893491124,0.0170068027210884,0.000734613371976011,0.0803299627805245,1271,340,-931,mining
california,44,pacific division,0.0353101546352264,7.25700426101685,7.28875827789307,0.0317540168762207,0.0465240552410534,0.0165653398860339,-0.0299587153550195,0.0427728613569322,0.0102040816326531,-0.0325687797242791,0.0803299627805245,1271,340,-931,mining
california,45,pacific division,0.0317227635277959,7.25143051147461,7.29029083251953,0.0388603210449219,0.0468848829854523,0.0135608662134698,-0.0333240167719825,0.0618101545253863,0.00432900432900433,-0.057481150196382,0.0803299627805245,1271,340,-931,manufacture
california,46,pacific division,0.0710680423690064,7.17461919784546,7.20880699157715,0.0341877937316895,0.0819759009260292,0.0256190890990543,-0.056356811826975,0.112925675048715,0.0236059479553903,-0.0893197270933245,0.0803299627805245,1271,340,-931,mining
colorado,47,mountain division,0.0528584219719051,6.9750075340271,7.02035999298096,0.0453524589538574,0.0836886811762298,0.00858066655612668,-0.0751080146201031,0.142920904134919,0.0194527575887131,-0.123468146546206,0.0401830001137569,1575,333,-1242,mining
colorado,48,mountain division,0.0233235065679764,6.996666431427,7.00315618515015,0.00648975372314453,0.0379258154379346,0.00292792792792793,-0.0349978875100067,0.223316618911175,0.0115667718191378,-0.211749847092037,0.0401830001137569,1575,333,-1242,mining
colorado,50,mountain division,0.0211339090292313,7.03087091445923,7.01870632171631,-0.0121645927429199,0.058368357315857,0.00605017565026081,-0.0523181816655962,0.114060676779463,0.0155192996418623,-0.0985413771376009,0.0401830001137569,1575,333,-1242,mining
colorado,51,mountain division,0.0165660256679985,7.0663275718689,7.04918813705444,-0.0171394348144531,0.0188172678888232,0.00374361579805867,-0.0150736520907645,0.0629860031104199,0.0139720558882236,-0.0490139472221964,0.0401830001137569,1575,333,-1242,mining
colorado,52,mountain division,0.0378005424572621,7.02284479141235,7.00254249572754,-0.0203022956848145,0.0393377707728179,0.012172894154407,-0.0271648766184109,0.0592635212888377,0.0099009900990099,-0.0493625311898278,0.0401830001137569,1575,333,-1242,mining
colorado,53,mountain division,0.0612957861867471,7.00889778137207,7.00843334197998,-0.000464439392089844,0.0822813138032729,0.00717825499324223,-0.0751030588100306,0.277341175277595,0.0238207919230163,-0.253520383354578,0.0401830001137569,1575,333,-1242,mining
connecticut,54,new england division,0.062373531326557,7.10337114334106,7.14280223846436,0.039431095123291,0.126239571855816,0.0258804022636341,-0.100359169592182,0.513618677042802,0.193548387096774,-0.320070289946027,0.063204121295712,75,42,-33,manufacture
connecticut,55,new england division,0.0693273004362709,7.17483901977539,7.22057342529297,0.0457344055175781,0.132149249621369,0.0470523449689479,-0.0850969046524207,0.219512195121951,0.0707964601769912,-0.14871573494496,0.063204121295712,75,42,-33,manufacture
connecticut,56,new england division,0.0770993066180381,7.21991682052612,7.25991916656494,0.0400023460388184,0.138203565681621,0.0297729594951514,-0.10843060618647,0.311501597444089,0.069672131147541,-0.241829466296548,0.063204121295712,75,42,-33,manufacture
connecticut,57,new england division,0.0655794665490248,7.20082139968872,7.23689842224121,0.0360770225524902,0.144569069046807,0.0388087667499432,-0.105760302296864,0.517467248908297,0.0874316939890711,-0.430035554919226,0.063204121295712,75,42,-33,manufacture
connecticut,58,new england division,0.0362533879306284,7.10405111312866,7.1220555305481,0.0180044174194336,0.0785870374372644,0.0160938648163541,-0.0624931726209103,0.230769230769231,0.0324324324324324,-0.198336798336798,0.063204121295712,75,42,-33,manufacture
delaware,59,south atlantic division,0.0012198492358948,6.70435905456543,6.80894565582275,0.104586601257324,0.0034398916917636,0.00083993280537557,-0.00259995888638803,0.0625,0.0476190476190476,-0.0148809523809524,,,,,agriculture
delaware,60,south atlantic division,0.0301738243833825,7.03233957290649,7.12855863571167,0.0962190628051758,0.0637619395312104,0.0151537175666836,-0.0486082219645268,0.43359375,0.0531914893617021,-0.380402260638298,,,,,manufacture
district of columbia,61,south atlantic division,0.0109935289738132,7.35484027862549,7.38975191116333,0.0349116325378418,0.0221266443776146,0.0135752664699068,-0.00855137790770782,0.0183823529411765,0.00892857142857143,-0.00945378151260504,,,,,manufacture
florida,62,south atlantic division,0.005937007722423,6.59269905090332,6.70466136932373,0.11196231842041,0.00765546146608502,0.00187270927526151,-0.00578275219082351,0.0277777777777778,0.024390243902439,-0.00338753387533875,0.00776610340108164,96,65,-31,manufacture
florida,63,south atlantic division,0.00303501231610426,6.55910634994507,6.67185020446777,0.112743854522705,0.00587424758865763,0.00272423187006449,-0.00315001571859314,0.181208053691275,0.00719424460431655,-0.174013809086959,0.00776610340108164,96,65,-31,agriculture
florida,64,south atlantic division,0.00614498893992277,6.83705711364746,7.05724382400513,0.220186710357666,0.0139036771078371,0.00506900007709506,-0.00883467703074201,0.0217391304347826,0.0294117647058824,0.00767263427109975,0.00776610340108164,96,65,-31,manufacture
florida,65,south atlantic division,0.00058301393119109,6.49057292938232,6.59102201461792,0.100449085235596,0.00139154532588807,0.000910418007440313,-0.00048112731844776,0.00727934485896269,0.00649350649350649,-0.0007858383654562,0.00776610340108164,96,65,-31,agriculture
florida,66,south atlantic division,0.00358097778007505,6.6364688873291,6.84257555007935,0.206106662750244,0.0100755667506297,0.00547293935540936,-0.00460262739522036,0.0666666666666667,0.04,-0.0266666666666667,0.00776610340108164,96,65,-31,agriculture
florida,67,south atlantic division,0.0026715465091911,6.61557292938232,6.74239730834961,0.126824378967285,0.00581964712870651,0.00224451530786812,-0.00357513182083839,0.0135831381733021,0.000831255195344971,-0.0127518829779571,0.00776610340108164,96,65,-31,agriculture
florida,68,south atlantic division,0.0700465700920177,6.82842493057251,6.91301250457764,0.084587574005127,0.0911478627298179,0.00708334146389057,-0.0840645212659273,0.0118694362017804,0.00598802395209581,-0.00588141224968461,0.00776610340108164,96,65,-31,manufacture
florida,69,south atlantic division,0.0102421163028339,6.76538324356079,6.73938131332398,-0.0260019302368164,0.0162059845459731,0.00252140260349478,-0.0136845819424784,0.0909090909090909,0.0238095238095238,-0.0670995670995671,0.00776610340108164,96,65,-31,manufacture
florida,70,south atlantic division,0.00885611833655275,6.81447744369507,7.02306175231934,0.208584308624268,0.0227050997782705,0.011283469616803,-0.0114216301614676,0.166666666666667,0.0140845070422535,-0.152582159624413,0.00776610340108164,96,65,-31,agriculture
georgia,71,south atlantic division,0.000518921283401141,6.50277376174927,6.5656533241272,0.0628795623779297,0.00117756734213238,0.000417378106621135,-0.000760189235511244,0.000785545954438335,0.00174216027874564,0.00095661432430731,0.00131811441542595,109,81,-28,agriculture
georgia,72,south atlantic division,0.000521364639780586,6.51787662506104,6.59309101104736,0.0752143859863281,0.00166393169847263,0.000482064991125622,-0.001181866707347,0.00148698884758364,0.00485436893203884,0.00336738008445519,0.00131811441542595,109,81,-28,agriculture
georgia,73,south atlantic division,0.000316037163429428,6.47798538208008,6.49184370040894,0.0138583183288574,0.00056154919511282,0.000334001336005344,-0.000227547859107476,0.00101010101010101,0.00303030303030303,0.00202020202020202,0.00131811441542595,109,81,-28,agriculture
georgia,74,south atlantic division,0.00045742804013571,6.50207996368408,6.51418495178223,0.0121049880981445,0.00041674713613401,0.000145142094110134,-0.000271605042023876,0.005,0.0126582278481013,0.00765822784810127,0.00131811441542595,109,81,-28,agriculture
georgia,75,south atlantic division,0.0053797819527972,6.74059915542603,6.83048439025879,0.0898852348327637,0.00851047492289382,0.00216482061413649,-0.00634565430875733,0.0152057245080501,0.00173310225303293,-0.0134726222550172,0.00131811441542595,109,81,-28,manufacture
georgia,76,south atlantic division,0.000410780192169113,6.51865291595459,6.55555582046509,0.036902904510498,0.00107497790523601,0.000272250833768178,-0.00080272707146783,0.0127551020408163,0.00392156862745098,-0.00883353341336535,0.00131811441542595,109,81,-28,agriculture
georgia,77,south atlantic division,0.00019844313055728,6.46917247772217,6.52721500396729,0.0580425262451172,0.000326351859942415,0.000260979792707479,-6.53720672349358e-05,0.020979020979021,0.0227272727272727,0.00174825174825175,0.00131811441542595,109,81,-28,agriculture
georgia,79,south atlantic division,0.00175003275035124,6.66658926010132,6.76964282989502,0.103053569793701,0.00523903077930583,0.0012635064482398,-0.00397552433106602,0.037037037037037,0.032258064516129,-0.004778972520908,0.00131811441542595,109,81,-28,manufacture
georgia,80,south atlantic division,0.00403683758486295,6.79527091979981,6.78962326049805,-0.00564765930175781,0.00636358828817712,0.0029753049687593,-0.00338828331941783,0.0196078431372549,0.0136986301369863,-0.0059092130002686,0.00131811441542595,109,81,-28,manufacture
georgia,81,south atlantic division,0.000303783727474638,6.45785617828369,6.51342296600342,0.0555667877197266,0.000860492632031838,0.000206261172480176,-0.000654231459551662,0.04,0.0588235294117647,0.0188235294117647,0.00131811441542595,109,81,-28,agriculture
georgia,83,south atlantic division,0.00053009761722933,6.4698920249939,6.55426502227783,0.0843729972839356,0.000806980074266437,0.000183455943055275,-0.000623524131211162,0.0294117647058824,0.02,-0.00941176470588235,0.00131811441542595,109,81,-28,agriculture
georgia,84,south atlantic division,0.000455838833659072,6.49953603744507,6.56085443496704,0.0613183975219727,0.00095852935690452,0.000373885533505896,-0.000584643823398624,0.166666666666667,0.142857142857143,-0.0238095238095238,0.00131811441542595,109,81,-28,agriculture
georgia,85,south atlantic division,0.00147621056567004,6.46779441833496,6.53672361373901,0.0689291954040527,0.00258821187138578,0.00146117265747456,-0.00112703921391122,0.166666666666667,0.166666666666667,0,0.00131811441542595,109,81,-28,agriculture
georgia,86,south atlantic division,0.0115682793330052,6.75149774551392,6.90884590148926,0.157348155975342,0.0150769552926395,0.00345704408445473,-0.0116199112081848,0.0392156862745098,0.0434782608695652,0.00426257459505541,0.00131811441542595,109,81,-28,manufacture
idaho,87,mountain division,0.0491685149208934,6.99229192733765,6.99789571762085,0.00560379028320313,0.074419315403423,0.0178884026258206,-0.0565309127776024,0.114283257373807,0.0421334632245494,-0.0721497941492574,0.0348307263584502,370,65,-305,mining
idaho,88,mountain division,0.0309545543768763,7.04311895370483,6.97883033752441,-0.0642886161804199,0.0558305973908663,0.0115181072948013,-0.044312490096065,0.0369685767097967,0.0294117647058824,-0.00755681200391432,0.0348307263584502,370,65,-305,mining
idaho,89,mountain division,0.0370372727047652,7.04806661605835,7.03402709960938,-0.0140395164489746,0.0507135310486451,0.00661985224197206,-0.0440936788066731,0.131224066390042,0.00980392156862745,-0.121420144821414,0.0348307263584502,370,65,-305,mining
idaho,90,mountain division,0.0208092290777131,6.97277975082398,6.99665880203247,0.0238790512084961,0.0540373055710479,0.00626661602734523,-0.0477706895437027,0.0789473684210526,0.0526315789473684,-0.0263157894736842,0.0348307263584502,370,65,-305,mining
idaho,91,mountain division,0.0274317657676875,7.00375986099243,7.0359001159668,0.0321402549743652,0.0506029759544059,0.00509178041162124,-0.0455111955427847,0.0704697986577181,0.0638297872340426,-0.00664001142367557,0.0348307263584502,370,65,-305,agriculture
illinois,92,east north central div,0.00969268014796398,6.94341325759888,6.96201133728027,0.0185980796813965,0.0320147130607999,0.00803105528910393,-0.0239836577716959,0.0976645435244161,0.00925925925925926,-0.0884052842651569,0.0445712935106712,759,486,-273,manufacture
illinois,93,east north central div,0.0269954982177296,7.04999542236328,7.12474393844605,0.0747485160827637,0.0883895592218665,0.0171212757028955,-0.071268283518971,0.0430107526881721,0.00900900900900901,-0.034001743679163,0.0445712935106712,759,486,-273,manufacture
illinois,94,east north central div,0.0222986116823449,7.03425979614258,7.12075710296631,0.0864973068237305,0.096276734034838,0.0483326908249807,-0.0479440432098573,0.28125,0.0277777777777778,-0.253472222222222,0.0445712935106712,759,486,-273,manufacture
illinois,95,east north central div,0.0121833226075978,6.98994016647339,6.99082899093628,0.000888824462890625,0.0396340204056343,0.0140350877192982,-0.025598932686336,0.0833333333333333,0.131578947368421,0.0482456140350877,0.0445712935106712,759,486,-273,manufacture
illinois,96,east north central div,0.0880463827770655,7.20251560211182,7.237952709198,0.0354371070861816,0.124015199555892,0.0507602869194645,-0.0732549126364274,0.217366051981995,0.0456310679611651,-0.17173498402083,0.0445712935106712,759,486,-273,manufacture
illinois,97,east north central div,0.0192898500440606,6.90901613235474,6.94569396972656,0.0366778373718262,0.0395200442147177,0.00366566753476488,-0.0358543766799528,0.2106614017769,0.0105894811154253,-0.200071920661475,0.0445712935106712,759,486,-273,mining
illinois,98,east north central div,0.00539687526497801,6.87911176681519,6.91454553604126,0.0354337692260742,0.0161203106785208,0.00466878377625494,-0.0114515269022658,0.150090415913201,0.0373534338358459,-0.112736982077355,0.0445712935106712,759,486,-273,mining
illinois,99,east north central div,0.0497933646438469,6.95411014556885,6.99343824386597,0.0393280982971191,0.0608777783229478,0.00922521448209613,-0.0516525638408517,0.230131142360563,0.0125588697017268,-0.217572272658836,0.0445712935106712,759,486,-273,mining
illinois,100,east north central div,0.00490488585001003,6.93463897705078,6.98059749603272,0.0459585189819336,0.0141599950478706,0.00483722249804951,-0.00932277254982108,0.138491130583458,0.0243682310469314,-0.114122899536527,0.0445712935106712,759,486,-273,mining
illinois,101,east north central div,0.0117379813900698,7.0253381729126,7.07507133483887,0.0497331619262695,0.0273273820368009,0.00869197164149774,-0.0186354103953031,0.052504189164029,0.00921409214092141,-0.0432900970231076,0.0445712935106712,759,486,-273,mining
illinois,102,east north central div,0.015350977628259,6.9580659866333,7.06439685821533,0.106330871582031,0.0360749213416781,0.00970256083982822,-0.0263723605018499,0.144853533996238,0.0295681769836205,-0.115285357012617,0.0445712935106712,759,486,-273,mining
illinois,103,east north central div,0.00941272006730287,6.93674898147583,6.98542833328247,0.0486793518066406,0.0155786606171184,0.00308749433411944,-0.0124911662829989,0.155456951580258,0.0113207547169811,-0.144136196863277,0.0445712935106712,759,486,-273,mining
illinois,104,east north central div,0.00797248723574739,6.84674739837647,6.87113285064697,0.0243854522705078,0.00739679231081003,0.00200630553167097,-0.00539048677913906,0.0476303317535545,0.00907216494845361,-0.0385581668051009,0.0445712935106712,759,486,-273,mining
illinois,105,east north central div,0.0174890592488737,6.96384954452515,7.04049921035767,0.0766496658325195,0.0640732909178712,0.00671263396458341,-0.0573606569532878,0.0759321323837453,0.0099493487698987,-0.0659827836138466,0.0445712935106712,759,486,-273,mining
illinois,106,east north central div,0.00208040741154036,6.84899711608887,6.92499113082886,0.0759940147399902,0.00333335887631323,0.000347324267279382,-0.00298603460903385,0.0719150095341869,0.00275103163686382,-0.069163977897323,0.0445712935106712,759,486,-273,agriculture
illinois,107,east north central div,0.000528084492543712,6.86093044281006,6.93925380706787,0.0783233642578125,0.001049042748492,0.000315982994369758,-0.000733059754122244,0.00115251632731464,0.000491400491400491,-0.000661115835914146,0.0445712935106712,759,486,-273,agriculture
illinois,108,east north central div,0.00613002150112152,6.85984086990356,6.93774080276489,0.0778999328613281,0.0361520880947434,0.00675798258345428,-0.0293941055112891,0.107778306374881,0.0157041998551774,-0.0920741065197037,0.0445712935106712,759,486,-273,mining
illinois,109,east north central div,0.00391118900734,6.8534836769104,6.8987627029419,0.0452790260314941,0.00442806643600694,0.00100740324243276,-0.00342066319357417,0.0282651072124756,0.0103021978021978,-0.0179629094102778,0.0445712935106712,759,486,-273,mining
indiana,110,east north central div,0.0147593140081881,6.9390754699707,6.99265050888062,0.0535750389099121,0.0336693188862376,0.00932835820895522,-0.0243409606772824,0.03125,0.0357142857142857,0.00446428571428571,0.00772615284768108,480,375,-105,manufacture
indiana,111,east north central div,0.0661676451200037,6.97142553329468,7.11310768127441,0.141682147979736,0.226328638839798,0.0387916132837126,-0.187537025556086,0.222222222222222,0.0746268656716418,-0.14759535655058,0.00772615284768108,480,375,-105,manufacture
indiana,112,east north central div,0.0790380263824773,6.97822999954224,7.04822158813477,0.0699915885925293,0.0901824726764633,0.0202940529441959,-0.0698884197322673,0.0961538461538462,0.010752688172043,-0.0854011579818032,0.00772615284768108,480,375,-105,manufacture
indiana,113,east north central div,0.00704164476428559,6.85676383972168,6.8879451751709,0.0311813354492188,0.00704206447918251,0.00240943602387023,-0.00463262845531229,0.0357142857142857,0.00970873786407767,-0.026005547850208,0.00772615284768108,480,375,-105,agriculture
indiana,114,east north central div,0.00596911446132253,6.87439012527466,6.93195533752441,0.0575652122497559,0.012131897862225,0.00218737102765167,-0.00994452683457331,0.164015190393103,0.0172890733056708,-0.146726117087432,0.00772615284768108,480,375,-105,mining
indiana,115,east north central div,0.00609101254212874,6.86415672302246,6.89838218688965,0.0342254638671875,0.00543648563285567,0.0010404967959305,-0.00439598883692517,0.00155440414507772,0.00512820512820513,0.00357380098312741,0.00772615284768108,480,375,-105,manufacture
indiana,116,east north central div,0.010420013669318,6.96084451675415,7.07389307022095,0.113048553466797,0.0264491539621377,0.0107776924010191,-0.0156714615611186,0.0161290322580645,0.0526315789473684,0.0365025466893039,0.00772615284768108,480,375,-105,manufacture
indiana,117,east north central div,0.00455003640763607,6.89513397216797,6.96581792831421,0.0706839561462402,0.0116920472771823,0.0021769684377769,-0.00951507883940541,0.0173674588665448,0.003125,-0.0142424588665448,0.00772615284768108,480,375,-105,manufacture
indiana,118,east north central div,0.00108712778273912,6.84906101226807,6.89409160614014,0.0450305938720703,0.00209312684608166,0.000741159982751186,-0.00135196686333047,0.0769230769230769,0.00298507462686567,-0.0739380022962113,0.00772615284768108,480,375,-105,manufacture
indiana,119,east north central div,0.00939325999024732,7.07498645782471,7.12325620651245,0.0482697486877441,0.0237007434234947,0.00593061931334011,-0.0177701241101546,0.0200501253132832,0.0114503816793893,-0.00859974363389389,0.00772615284768108,480,375,-105,manufacture
indiana,120,east north central div,0.00295546310417194,6.85527610778809,6.89071130752564,0.0354351997375488,0.00994548323596312,0.00148908815727375,-0.00845639507868937,0.0412834270141373,0.00321014719699342,-0.0380732798171439,0.00772615284768108,480,375,-105,mining
indiana,121,east north central div,0.0049302760116916,7.00994348526001,7.06000757217407,0.0500640869140625,0.00545828916748907,0.00238619190285548,-0.00307209726463359,0.00745412844036697,0.00508474576271186,-0.00236938267765511,0.00772615284768108,480,375,-105,manufacture
indiana,122,east north central div,0.00236340759829545,6.8276572227478,6.86481380462647,0.0371565818786621,0.00400499706055262,0.00157797083355009,-0.00242702622700253,0.0533955417314671,0.000977517106549365,-0.0524180246249177,0.00772615284768108,480,375,-105,agriculture
indiana,123,east north central div,0.00176020252138187,6.84437465667725,6.86625051498413,0.0218758583068848,0.00172808440328033,0.000659533929356588,-0.00106855047392374,0.00454545454545455,0.00387596899224806,-0.000669485553206483,0.00772615284768108,480,375,-105,agriculture
indiana,124,east north central div,0.00382297258329345,6.9590425491333,6.98997020721436,0.0309276580810547,0.00222426624299691,0.000945984296660675,-0.00127828194633623,0.008,0.00892857142857143,0.000928571428571428,0.00772615284768108,480,375,-105,manufacture
iowa,125,west north central div,0.0254729508669698,6.72668647766113,6.73759889602661,0.0109124183654785,0.0525134789790258,0.0131340740477796,-0.0393794049312461,0.102564102564103,0.00952380952380953,-0.093040293040293,0.0152793291432545,431,207,-224,agriculture
iowa,126,west north central div,0.00701302013840177,6.67661762237549,6.70669031143189,0.0300726890563965,0.0251402992681724,0.00624493106244931,-0.0188953682057231,0.00609756097560976,0.0416666666666667,0.0355691056910569,0.0152793291432545,431,207,-224,agriculture
iowa,127,west north central div,0.0182516926724929,6.87178945541382,6.97209787368774,0.100308418273926,0.0661983247770873,0.00947741364038973,-0.0567209111366975,0.0740740740740741,0.04,-0.0340740740740741,0.0152793291432545,431,207,-224,manufacture
iowa,128,west north central div,0.01405113609826,6.72021627426148,6.77627658843994,0.0560603141784668,0.0286480477902857,0.00713597602312056,-0.0215120717671652,0.0672268907563025,0.0176211453744493,-0.0496057453818532,0.0152793291432545,431,207,-224,manufacture
iowa,129,west north central div,0.0140181438000582,6.73234081268311,6.7362551689148,0.00391435623168945,0.0313042723167767,0.00748476936466493,-0.0238195029521117,0.0666666666666667,0.0714285714285714,0.00476190476190476,0.0152793291432545,431,207,-224,agriculture
iowa,130,west north central div,0.0118474243126911,6.73202562332153,6.77092027664185,0.0388946533203125,0.030958458285821,0.00694631777717831,-0.0240121405086426,0.116817724068479,0.0157303370786517,-0.101087386989828,0.0152793291432545,431,207,-224,agriculture
iowa,131,west north central div,0.0194481448770603,6.92961406707764,7.04629564285278,0.116681575775146,0.0349368093694171,0.00605483954675201,-0.0288819698226651,0.152542372881356,0.0127307447485678,-0.139811628132788,0.0152793291432545,431,207,-224,mining
iowa,132,west north central div,0.00941540432495458,6.68185663223267,6.6854248046875,0.00356817245483398,0.0111347165092136,0.00292035604980959,-0.00821436045940405,0.0618556701030928,0.016141429669485,-0.0457142404336078,0.0152793291432545,431,207,-224,agriculture
